ACT EPS,ESZ EPS Est,ID,symbol,fiscalDate,Actual EPS vs ESZ,ESZ EPS Dif,ESZ EPS % Dif,close,Per1d,Per2d,Per3d,Per5d,shortName,refSectorShort,mktCap,Earnings Surprise %
3.05,3.22861848590224,155610,FDX,2020 Q1,Miss,0.1786184859022404,0.058563438000734554,173.3,-12.919792267743802,-12.031159838430483,-14.148874783612243,-17.3398730525101,SPX 100,Transports,Large Cap,-5.53235034372063
2.51,2.85480746201676,157787,FDX,2020 Q2,Miss,0.34480746201676027,0.1373734908433308,163.23,-10.02879372664337,-9.930772529559507,-9.256876799607905,-7.627274398088579,SPX 100,Transports,Large Cap,-12.078133695684446
0.08,0.0538058046752329,141021,FIVN,2018 Q1,Beat,0.0261941953247671,0.32742744155958875,30.06,7.9174983366600005,4.4577511643379975,5.0898203592814495,5.389221556886237,Gilead,Tech Services,Mid Cap,48.6828428324285
0.08,0.0538058046752329,141021,FIVN,2018 Q1,Beat,0.0261941953247671,0.32742744155958875,30.06,7.9174983366600005,4.4577511643379975,5.0898203592814495,5.389221556886237,WT Cloud,Tech Services,Mid Cap,48.6828428324285
0.11,0.0715797961496852,141022,FIVN,2018 Q2,Beat,0.038420203850314805,0.34927458045740734,35.04,24.17237442922373,22.517123287671236,22.802511415525117,20.918949771689487,Gilead,Tech Services,Mid Cap,53.67464831832128
0.11,0.0715797961496852,141022,FIVN,2018 Q2,Beat,0.038420203850314805,0.34927458045740734,35.04,24.17237442922373,22.517123287671236,22.802511415525117,20.918949771689487,WT Cloud,Tech Services,Mid Cap,53.67464831832128
0.18,0.115231293350196,147675,FIVN,2018 Q3,Beat,0.064768706649804,0.35982614805446667,38.37,14.047432890278877,14.464425332290865,10.789679437060196,8.13135261923379,Gilead,Tech Services,Mid Cap,56.20756720396025
0.18,0.115231293350196,147675,FIVN,2018 Q3,Beat,0.064768706649804,0.35982614805446667,38.37,14.047432890278877,14.464425332290865,10.789679437060196,8.13135261923379,WT Cloud,Tech Services,Mid Cap,56.20756720396025
0.23,0.163540633754708,149909,FIVN,2018 Q4,Beat,0.066459366245292,0.28895376628387826,54.31,-5.229239550727316,-3.7378015098508577,-2.4120788068495713,-1.3441355183207548,Gilead,Tech Services,Mid Cap,40.637830928901344
0.23,0.163540633754708,149909,FIVN,2018 Q4,Beat,0.066459366245292,0.28895376628387826,54.31,-5.229239550727316,-3.7378015098508577,-2.4120788068495713,-1.3441355183207548,WT Cloud,Tech Services,Mid Cap,40.637830928901344
0.16,0.173846740225817,152141,FIVN,2019 Q1,Miss,0.013846740225817,0.08654212641135625,52.97,-7.173872003020576,-3.662450443647347,-3.7190862752501386,-5.569190107608069,Gilead,Tech Services,Mid Cap,-7.964912202455378
0.16,0.173846740225817,152141,FIVN,2019 Q1,Miss,0.013846740225817,0.08654212641135625,52.97,-7.173872003020576,-3.662450443647347,-3.7190862752501386,-5.569190107608069,WT Cloud,Tech Services,Mid Cap,-7.964912202455378
0.2,0.136959935506865,154689,FIVN,2019 Q2,Beat,0.06304006449313501,0.31520032246567503,49.37,16.62953210451692,17.541016811829046,12.416447235163064,17.58152724326514,Gilead,Tech Services,Mid Cap,46.02810614639577
0.2,0.136959935506865,154689,FIVN,2019 Q2,Beat,0.06304006449313501,0.31520032246567503,49.37,16.62953210451692,17.541016811829046,12.416447235163064,17.58152724326514,WT Cloud,Tech Services,Mid Cap,46.02810614639577
0.2,0.187872149008427,157153,FIVN,2019 Q3,Beat,0.012127850991573014,0.06063925495786507,55.43,8.894100667508575,8.91214143965362,9.435323831859987,14.973840880389666,Gilead,Tech Services,Mid Cap,6.455374602133826
0.2,0.187872149008427,157153,FIVN,2019 Q3,Beat,0.012127850991573014,0.06063925495786507,55.43,8.894100667508575,8.91214143965362,9.435323831859987,14.973840880389666,WT Cloud,Tech Services,Mid Cap,6.455374602133826
2.65,2.52711639428679,134806,GD,2018 Q1,Beat,0.12288360571321011,0.046371171967249096,214.53,-1.2958560574278688,-5.0435836479746365,-6.162308301869201,-8.78664988579686,SPX 100,E Technology,Large Cap,4.862601738132077
2.82,2.5661259154441,136371,GD,2018 Q2,Beat,0.25387408455589977,0.0900262711191134,203.45,-1.4598181371344277,-2.359302039813216,-3.534037847136884,-3.6569181617104984,SPX 100,E Technology,Large Cap,9.893282439024965
2.89,2.81195878925908,146991,GD,2018 Q3,Beat,0.07804121074092008,0.02700387914910729,173.24,-1.5238974832602281,-1.9510505656892163,-3.5788501500808256,-0.38097437081505703,SPX 100,E Technology,Large Cap,2.775332662733762
3.07,3.01034673686111,149069,GD,2018 Q4,Beat,0.059653263138889745,0.01943103033840057,170.91,0.15212685038907825,-1.099994148967287,2.164882101690968,1.082441050845473,SPX 100,E Technology,Large Cap,1.9816077134386927
2.56,2.45548146110925,151841,GD,2019 Q1,Beat,0.10451853889074991,0.040827554254199185,180.73,-2.130249543517948,-1.4718087755214992,-0.8410335860122742,-2.401372212692965,SPX 100,E Technology,Large Cap,4.256539523761432
2.77,2.75446385181255,154028,GD,2019 Q2,Beat,0.01553614818744986,0.005608717757202116,187.64,-0.015988062246841128,1.1138350031976163,1.1671285440204793,-0.9059901939884818,SPX 100,E Technology,Large Cap,0.5640352904695568
3.14,3.09911831678939,155970,GD,2019 Q3,Beat,0.04088168321061003,0.013019644334589181,173.56,0.6395482830145127,-0.011523392486756379,0.7893523853422568,2.696473841899061,SPX 100,E Technology,Large Cap,1.3191391560991594
0.16,0.117614307154524,133806,GE,2018 Q1,Beat,0.042385692845476,0.264910580284225,14.54,-0.13755158184318717,0.9628610729023324,-3.3700137551581744,-1.1004126547455195,SPX 100,E Technology,Large Cap,36.03787147237864
0.19,0.195361307258259,135885,GE,2018 Q2,Miss,0.005361307258259007,0.028217406622415828,13.12,-0.9908536585365724,0.0,-0.07621951219511924,-0.45731707317072656,SPX 100,E Technology,Large Cap,-2.744303533540342
0.14,0.210960689653147,146512,GE,2018 Q3,Miss,0.07096068965314697,0.5068620689510498,10.18,-0.7858546168958758,-5.893909626719052,-8.742632612966606,-7.465618860510803,SPX 100,E Technology,Large Cap,-33.63692532946193
0.17,0.189180043303526,148886,GE,2018 Q4,Miss,0.01918004330352599,0.11282378413838817,10.16,0.2952755905511806,0.49212598425196763,4.625984251968518,-0.9842519685039353,SPX 100,E Technology,Large Cap,-10.13851301046219
0.14,0.0874396268865324,151329,GE,2019 Q1,Beat,0.05256037311346762,0.3754312365247687,10.17,-0.68829891838742,0.7866273352999054,3.2448377581120846,-0.5899705014749346,SPX 100,E Technology,Large Cap,60.11047277417312
0.17,0.135153001322175,153582,GE,2019 Q2,Beat,0.03484699867782501,0.2049823451636765,10.45,-3.540669856459322,-4.306220095693769,-7.559808612440189,-9.4736842105263,SPX 100,E Technology,Large Cap,25.78337020778209
0.15,0.135295422695483,155756,GE,2019 Q3,Beat,0.014704577304516991,0.09803051536344662,10.11,-1.2858555885261969,2.670623145400608,8.11078140454995,9.000989119683478,SPX 100,E Technology,Large Cap,10.86849577876216
1.48,1.69365384996772,133986,GILD,2018 Q1,Miss,0.21365384996772008,0.1443607094376487,72.56,-7.8280044101433415,-10.157111356119074,-9.840132304299887,-10.115766262403536,SPX 100,Health Tech,Large Cap,-12.614965565235906
1.91,1.57841545255562,136133,GILD,2018 Q2,Beat,0.33158454744437993,0.1736044751017696,78.92,-0.9630005068423819,-2.673593512417638,-3.294475418144971,-1.292448048656858,SPX 100,Health Tech,Large Cap,21.007431656064302
1.84,1.7061780416293,147643,GILD,2018 Q3,Beat,0.1338219583707001,0.07272932520146744,68.62,1.6321772078111252,3.3226464587583715,4.983969688137568,2.4628388225007347,SPX 100,Health Tech,Large Cap,7.843375961098877
1.44,1.78500651434118,149692,GILD,2018 Q4,Miss,0.34500651434118,0.239587857181375,70.05,-3.3832976445395957,-1.855817273376159,-3.9543183440399643,-3.468950749464661,SPX 100,Health Tech,Large Cap,-19.328025504070325
1.76,1.5949154494992,152320,GILD,2019 Q1,Beat,0.16508455050080006,0.09379804005727277,65.3,2.8024502297090415,3.660030627871369,1.6845329249617347,1.27105666156202,SPX 100,Health Tech,Large Cap,10.350677244529562
1.82,1.78301877645772,153850,GILD,2019 Q2,Beat,0.03698122354228017,0.020319353594659435,67.09,-2.3401401102996044,-2.414666865404691,-3.1897451184975445,-4.635564167536154,SPX 100,Health Tech,Large Cap,2.0740793103564434
1.75,1.79023676936686,155949,GILD,2019 Q3,Miss,0.04023676936685994,0.02299243963820568,66.0,-4.060606060606064,-3.439393939393942,-3.863636363636358,-3.469696969696967,SPX 100,Health Tech,Large Cap,-2.247566917145277
1.43,1.31651995190832,133813,GM,2018 Q1,Beat,0.11348004809168,0.07935667698718882,38.25,-1.5686274509803977,-3.947712418300653,-4.784313725490197,-5.490196078431375,SPX 100,Durables,Large Cap,8.619698313511206
1.81,1.92504099096799,135946,GM,2018 Q2,Miss,0.11504099096798992,0.06355855854585078,37.65,-2.39043824701195,-0.3187250996015911,0.05312084993360777,-1.354581673306765,SPX 100,Durables,Large Cap,-5.976028121361851
1.87,1.33565730888938,146724,GM,2018 Q3,Beat,0.5343426911106202,0.2857447546046097,36.59,-0.32795845859525663,-1.5304728067778162,-0.9292156326865308,0.792566274938511,SPX 100,Durables,Large Cap,40.005972157254504
1.43,1.30209843277429,149799,GM,2018 Q4,Beat,0.12790156722571,0.08944165540259441,39.91,-3.1571034828363764,-3.031821598596829,-3.2072162365321844,-2.280130293159599,SPX 100,Durables,Large Cap,9.822726454957717
1.41,1.15195875081514,151905,GM,2019 Q1,Beat,0.2580412491848598,0.18300797814529066,38.95,-0.5134788189987249,-1.797175866495515,-0.38510911424904926,-1.0783055198973046,SPX 100,Durables,Large Cap,22.400216066961313
1.64,1.50632643852723,154178,GM,2019 Q2,Beat,0.13367356147277,0.08150826919071341,40.15,-0.9215442092154302,-2.8393524283935268,-2.6650062266500685,-0.12453300124531941,SPX 100,Durables,Large Cap,8.874142951607867
1.72,1.2596022332929,156250,GM,2019 Q3,Beat,0.4603977667071,0.2676731201785465,38.21,-0.7851347814708309,-2.7479717351478805,-0.6281078251766603,0.05234231876471984,SPX 100,Durables,Large Cap,36.55104401518173
9.93,9.33652809551637,133772,GOOGL,2018 Q1,Beat,0.5934719044836303,0.05976554929341695,1073.81,-4.765275048658513,-4.73268082807945,-2.8403535076037656,-5.143368007375592,SPX 100,Tech Services,Mega Cap,6.356451760356509
11.75,9.73249743319984,136119,GOOGL,2018 Q2,Beat,2.017502566800159,0.17170234611065185,1211.0,3.8934764657308163,5.362510322047909,6.15194054500412,1.5722543352601148,SPX 100,Tech Services,Mega Cap,20.729546353826745
13.06,10.9465326857341,146852,GOOGL,2018 Q3,Beat,2.1134673142659004,0.16182751257778716,1103.59,-1.7977690990313322,-6.2396360967388205,-4.90037060864994,-1.5957013021140054,SPX 100,Tech Services,Mega Cap,19.30718497757965
12.77,11.5244045113549,148995,GOOGL,2018 Q4,Beat,1.2455954886450993,0.09754075870360997,1141.42,0.9155262742899017,-1.6234164461810696,-3.111037129189953,-3.4430796726884205,SPX 100,Tech Services,Mega Cap,10.808328425280669
11.9,11.0023948529657,151624,GOOGL,2019 Q1,Beat,0.8976051470342998,0.07542900395246217,1296.2,-7.50192871470452,-9.48001851566117,-10.00540040117266,-7.926245949699117,SPX 100,Tech Services,Mega Cap,8.158270622257753
14.21,11.8684290456963,153859,GOOGL,2019 Q2,Beat,2.3415709543037,0.1647833183887192,1135.94,9.620226420409516,9.322675493423937,8.104301283518488,6.676408965262248,SPX 100,Tech Services,Mega Cap,19.72940938761221
10.12,13.0062627713689,155963,GOOGL,2019 Q3,Miss,2.8862627713689015,0.28520383116293496,1288.98,-2.1970860680537996,-2.1939828391441263,-2.3413862123539575,0.04887585532746819,SPX 100,Tech Services,Mega Cap,-22.19133060822455
6.95,5.75674168320145,133762,GS,2018 Q1,Beat,1.1932583167985502,0.17169184414367628,253.63,0.14588179631747078,0.21290856759845767,-0.6584394590545273,-4.3922248945313935,SPX 100,Finance,Large Cap,20.72801564608251
5.98,4.88834781119697,135887,GS,2018 Q2,Beat,1.0916521888030308,0.18255053324465398,231.02,0.09522985022940578,-0.601679508267694,0.2900181802441226,2.1037139641589375,SPX 100,Finance,Large Cap,22.33172087924175
6.28,5.69763548762446,146528,GS,2018 Q3,Beat,0.5823645123755403,0.0927332026075701,221.7,2.9679747406405,1.46594497068111,2.372575552548506,-1.4163283716734254,SPX 100,Finance,Large Cap,10.221161280683264
4.83,5.51870462469633,148884,GS,2018 Q4,Miss,0.6887046246963298,0.14258894921249063,197.08,1.0198903998376307,2.770448548812654,0.30444489547392095,0.36533387456869626,SPX 100,Finance,Large Cap,-12.479461604347525
5.71,5.23034777281899,151380,GS,2019 Q1,Beat,0.47965222718100975,0.08400214136269873,199.91,0.9654344455004793,3.996798559351711,3.0013506077734897,2.115952178480307,SPX 100,Finance,Large Cap,9.170560888391798
5.81,5.11395475521868,153653,GS,2019 Q2,Beat,0.6960452447813195,0.11980124695031316,215.52,-1.03006681514477,-0.46399406087601625,-0.9279881217520436,1.814216778025246,SPX 100,Finance,Large Cap,13.610704006933583
4.79,5.32612274621904,155781,GS,2019 Q3,Miss,0.5361227462190401,0.11192541674719,206.46,0.46498111014239285,0.0,0.029061319383894002,1.520875714424097,SPX 100,Finance,Large Cap,-10.065910452394816
-0.16,-0.0449563475088188,141528,GTT,2018 Q1,Miss,0.1150436524911812,0.7190228280698825,46.65,8.788853161843523,11.789924973204723,12.968917470525199,12.433011789924976,Gilead,Comms,Small Cap,255.90079903313728
-0.42,-0.119973417725524,141529,GTT,2018 Q2,Miss,0.300026582274476,0.714349005415419,40.4,-6.188118811881194,-11.138613861386137,-15.71782178217822,-18.811881188118818,Gilead,Comms,Small Cap,250.07754881242016
-0.43,-0.463863559669123,148158,GTT,2018 Q3,Beat,0.03386355966912302,0.07875246434679772,34.99,-1.2289225492998046,-11.317519291226063,-8.345241497570743,-3.9725635895970335,Gilead,Comms,Small Cap,-7.300327642308899
-0.42,-0.13816900753362,150879,GTT,2018 Q4,Miss,0.28183099246638,0.671026172539,31.26,4.510556621881001,5.118362124120268,3.4229046705054333,-4.702495201535517,Gilead,Comms,Small Cap,203.97554958032353
-0.22,-0.275615933775459,152524,GTT,2019 Q1,Beat,0.05561593377545901,0.2527996989793591,33.25,-10.04511278195489,-12.45112781954887,-18.345864661654144,-19.30827067669173,Gilead,Comms,Small Cap,-20.1787803098382
-0.59,-0.0308308142261516,154269,GTT,2019 Q2,Miss,0.5591691857738483,0.9477443826675396,6.09,10.180623973727432,33.16912972085386,49.42528735632183,30.706075533661735,Gilead,Comms,Small Cap,1813.6698618213743
-0.46,-0.20779900922382,156637,GTT,2019 Q3,Miss,0.25220099077618,0.5482630234264783,7.02,-6.69515669515669,-10.68376068376068,-17.806267806267805,-16.666666666666664,Gilead,Comms,Small Cap,121.36775421510058
2.08,2.09983725918692,134520,HD,2018 Q1,Miss,0.01983725918691981,0.009537143839865293,187.98,-0.8511543781253295,-1.4097244387700658,-0.2979040323438653,-0.5904883498244362,SPX 100,Retail,Mega Cap,-0.9447046003270279
3.05,2.86198544060311,137590,HD,2018 Q2,Beat,0.1880145593968896,0.061644117835045774,193.1,0.4609010875194386,1.1859140341791807,1.2739513205592967,3.692387364060079,SPX 100,Retail,Mega Cap,6.5693751173405355
2.51,2.32598788741195,148530,HD,2018 Q3,Beat,0.18401211258804961,0.07331159864065723,179.0,0.5027932960893988,-0.916201117318427,-1.1061452513966397,-5.558659217877093,SPX 100,Retail,Mega Cap,7.91113804091189
2.25,2.20037953822346,150471,HD,2018 Q4,Beat,0.049620461776540115,0.022053538567351164,188.3,-2.4588422729686754,-1.6781731279872703,-1.662241104620299,-2.2835900159320244,SPX 100,Retail,Mega Cap,2.255086493696566
2.27,2.22906586240955,153217,HD,2019 Q1,Beat,0.04093413759045017,0.018032659731475845,191.45,-1.3267171585270243,0.2872812744842079,1.1177853225385226,-0.7626012013580485,SPX 100,Retail,Mega Cap,1.8363808033111082
3.17,3.12322078286804,155427,HD,2019 Q2,Beat,0.04677921713195987,0.014756850830271253,217.09,1.5247132525680662,1.8103090883965223,0.17504260905614188,0.515915058270755,SPX 100,Retail,Mega Cap,1.4977877128815311
2.53,2.56822242508191,157584,HD,2019 Q3,Miss,0.038222425081910316,0.015107677897988269,225.86,-2.19605065084566,-3.2409457185867407,-3.4667493137341743,-2.2580359514743797,SPX 100,Retail,Mega Cap,-1.4882832853035017
1.95,1.90673288411956,135054,HON,2018 Q1,Beat,0.043267115880439855,0.022188264554071722,150.57,-1.2950787009364362,-2.2248787939164516,-2.3311416616855873,-2.4174802417480157,SPX 100,Producers,Large Cap,2.269175522213673
2.12,2.03509881121867,135993,HON,2018 Q2,Beat,0.08490118878133002,0.04004773055723114,153.13,0.3722327434206196,1.3256709984980075,3.193365114608504,4.055377783582581,SPX 100,Producers,Large Cap,4.171846021102483
2.03,2.0262163509099,146598,HON,2018 Q3,Beat,0.003783649090099761,0.001863866546847173,153.47,-0.5603701049064824,-1.8700723268391228,-5.297452270802106,-4.841337069134033,SPX 100,Producers,Large Cap,0.18673470325124272
1.91,1.92331724666601,148948,HON,2018 Q4,Miss,0.013317246666010085,0.006972380453408422,144.71,2.225139935042497,2.7503282426922793,2.8954460645428837,2.695045262939666,SPX 100,Producers,Large Cap,-0.6924102973180829
1.92,1.85207248411038,151318,HON,2019 Q1,Beat,0.06792751588961998,0.03537891452584374,169.06,-0.48503489885247664,1.6266414290784237,1.3190583224890418,1.886904057730976,SPX 100,Producers,Large Cap,3.6676488891442127
2.1,2.09695170436887,153569,HON,2019 Q2,Beat,0.0030482956311299603,0.0014515693481571238,173.88,-0.5118472509776817,-0.1725327812284183,0.5636070853462183,-0.06326201978374968,SPX 100,Producers,Large Cap,0.14536794647101425
2.08,2.03243333478995,155761,HON,2019 Q3,Beat,0.04756666521004993,0.022868589043293235,167.52,-1.1640401146131851,0.8476599808977969,0.8476599808977969,2.3519579751671404,SPX 100,Producers,Large Cap,2.340380094925273
0.15,0.142426680206325,134824,HUBS,2018 Q1,Beat,0.007573319793674982,0.050488798624499884,117.65,-2.5499362515937096,-6.502337441563966,-5.992350191245233,-6.204844878878035,Gilead,Tech Services,Mid Cap,5.317346288422904
0.15,0.142426680206325,134824,HUBS,2018 Q1,Beat,0.007573319793674982,0.050488798624499884,117.65,-2.5499362515937096,-6.502337441563966,-5.992350191245233,-6.204844878878035,WT Cloud,Tech Services,Mid Cap,5.317346288422904
0.18,0.182842701316325,137059,HUBS,2018 Q2,Miss,0.002842701316324997,0.015792785090694428,128.6,-4.510108864696727,-6.143079315707611,-2.449455676516321,-0.233281493001547,Gilead,Tech Services,Mid Cap,-1.5547250701612711
0.18,0.182842701316325,137059,HUBS,2018 Q2,Miss,0.002842701316324997,0.015792785090694428,128.6,-4.510108864696727,-6.143079315707611,-2.449455676516321,-0.233281493001547,WT Cloud,Tech Services,Mid Cap,-1.5547250701612711
0.17,0.0756864282118665,147875,HUBS,2018 Q3,Beat,0.09431357178813352,0.5547857164007853,144.12,-4.24646128226478,-6.092145434360252,-10.380238689980581,-12.11490424646129,Gilead,Tech Services,Mid Cap,124.61094282864647
0.17,0.0756864282118665,147875,HUBS,2018 Q3,Beat,0.09431357178813352,0.5547857164007853,144.12,-4.24646128226478,-6.092145434360252,-10.380238689980581,-12.11490424646129,WT Cloud,Tech Services,Mid Cap,124.61094282864647
0.37,0.329657060385174,149943,HUBS,2018 Q4,Beat,0.04034293961482599,0.10903497193196214,172.0,-0.07558139534883379,-3.389534883720935,-3.4360465116279104,-4.517441860465121,Gilead,Tech Services,Mid Cap,12.2378509253492
0.37,0.329657060385174,149943,HUBS,2018 Q4,Beat,0.04034293961482599,0.10903497193196214,172.0,-0.07558139534883379,-3.389534883720935,-3.4360465116279104,-4.517441860465121,WT Cloud,Tech Services,Mid Cap,12.2378509253492
0.36,0.282482748499992,152366,HUBS,2019 Q1,Beat,0.07751725150000799,0.21532569861113332,181.92,-1.1433597185576017,0.0,-0.13192612137201687,-1.4621811785400118,Gilead,Tech Services,Mid Cap,27.441410815928176
0.36,0.282482748499992,152366,HUBS,2019 Q1,Beat,0.07751725150000799,0.21532569861113332,181.92,-1.1433597185576017,0.0,-0.13192612137201687,-1.4621811785400118,WT Cloud,Tech Services,Mid Cap,27.441410815928176
0.37,0.294526886307425,154799,HUBS,2019 Q2,Beat,0.07547311369257498,0.20398138835831076,164.92,13.254911472228969,18.978898860053373,16.219985447489705,16.868784865389298,Gilead,Tech Services,Mid Cap,25.625203402923525
0.37,0.294526886307425,154799,HUBS,2019 Q2,Beat,0.07547311369257498,0.20398138835831076,164.92,13.254911472228969,18.978898860053373,16.219985447489705,16.868784865389298,WT Cloud,Tech Services,Mid Cap,25.625203402923525
0.32,0.293104086970716,156379,HUBS,2019 Q3,Beat,0.026895913029284013,0.08404972821651253,151.57,-4.281849970310736,-5.858679158144753,-6.755954344527271,-5.2714917199973454,Gilead,Tech Services,Mid Cap,9.176232684865694
0.32,0.293104086970716,156379,HUBS,2019 Q3,Beat,0.026895913029284013,0.08404972821651253,151.57,-4.281849970310736,-5.858679158144753,-6.755954344527271,-5.2714917199973454,WT Cloud,Tech Services,Mid Cap,9.176232684865694
2.45,2.4182354710674,135355,IBM,2018 Q1,Beat,0.03176452893260029,0.012965113850040934,160.91,-7.532160835249524,-8.209558138089623,-9.949661301348577,-9.539494127151816,SPX 100,Tech Services,Large Cap,1.3135416014131804
3.08,3.05741292919796,136022,IBM,2018 Q2,Beat,0.02258707080203992,0.007333464546116857,144.52,3.265983946858575,1.2662607251591407,0.8164959867146271,1.4530860780514798,SPX 100,Tech Services,Large Cap,0.7387641553529082
3.42,3.4363623504871,146620,IBM,2018 Q3,Miss,0.01636235048710022,0.004784313007924041,145.12,-7.628169790518191,-10.039966923925025,-11.03914002205072,-9.585170893054018,SPX 100,Tech Services,Large Cap,-0.47615323467796916
4.87,4.8549796925994,148881,IBM,2018 Q4,Beat,0.015020307400599897,0.0030842520329773917,122.52,8.463924257264122,8.170094678419847,9.345412993796941,9.639242572641216,SPX 100,Tech Services,Large Cap,0.3093794073638625
2.25,2.26212457914291,151355,IBM,2019 Q1,Miss,0.012124579142910097,0.005388701841293376,145.14,-4.154609342703575,-3.3140416149924024,-4.306187129667904,-3.5758577924762336,SPX 100,Tech Services,Large Cap,-0.5359819372770329
3.17,3.08256162484597,153629,IBM,2019 Q2,Beat,0.08743837515402975,0.027583083644804336,143.07,4.585168099531689,4.620116027119603,4.662053540225086,4.864751520234867,SPX 100,Tech Services,Large Cap,2.8365491365772413
2.68,2.68685948078091,155758,IBM,2019 Q3,Miss,0.006859480780909699,0.002559507754070783,142.11,-5.523889944409277,-5.6435155865174895,-6.706072760537607,-5.439448314685825,SPX 100,Tech Services,Large Cap,-0.25529733988604636
-0.21,-0.224095171486129,141992,INST,2018 Q1,Beat,0.014095171486129016,0.06711986421966198,40.55,-3.205918618988901,-2.3427866831072675,2.2194821208384896,3.5758323057953234,Gilead,Tech Services,Small Cap,-6.289814899916965
-0.21,-0.224095171486129,141992,INST,2018 Q1,Beat,0.014095171486129016,0.06711986421966198,40.55,-3.205918618988901,-2.3427866831072675,2.2194821208384896,3.5758323057953234,WT Cloud,Tech Services,Small Cap,-6.289814899916965
-0.24,-0.230900182548818,141993,INST,2018 Q2,Miss,0.00909981745118199,0.03791590604659163,43.6,-11.238532110091736,-12.155963302752305,-11.238532110091736,-9.977064220183484,Gilead,Tech Services,Small Cap,3.9410178678650736
-0.24,-0.230900182548818,141993,INST,2018 Q2,Miss,0.00909981745118199,0.03791590604659163,43.6,-11.238532110091736,-12.155963302752305,-11.238532110091736,-9.977064220183484,WT Cloud,Tech Services,Small Cap,3.9410178678650736
-0.15,-0.224226551891483,147531,INST,2018 Q3,Beat,0.074226551891483,0.49484367927655337,30.75,15.44715447154472,21.430894308943095,20.520325203252042,15.219512195121943,Gilead,Tech Services,Small Cap,-33.10337302399663
-0.15,-0.224226551891483,147531,INST,2018 Q3,Beat,0.074226551891483,0.49484367927655337,30.75,15.44715447154472,21.430894308943095,20.520325203252042,15.219512195121943,WT Cloud,Tech Services,Small Cap,-33.10337302399663
-0.01,-0.134530119198857,149814,INST,2018 Q4,Beat,0.124530119198857,12.4530119198857,42.58,-5.143259746359785,0.4697040864255486,3.217472992015047,4.744011272898074,Gilead,Tech Services,Small Cap,-92.56672033032365
-0.01,-0.134530119198857,149814,INST,2018 Q4,Beat,0.124530119198857,12.4530119198857,42.58,-5.143259746359785,0.4697040864255486,3.217472992015047,4.744011272898074,WT Cloud,Tech Services,Small Cap,-92.56672033032365
-0.11,-0.131393237562816,152675,INST,2019 Q1,Beat,0.02139323756281601,0.19448397784378194,46.75,-7.850267379679144,-8.705882352941174,-10.096256684491978,-8.62032085561497,Gilead,Tech Services,Small Cap,-16.281840648449208
-0.11,-0.131393237562816,152675,INST,2019 Q1,Beat,0.02139323756281601,0.19448397784378194,46.75,-7.850267379679144,-8.705882352941174,-10.096256684491978,-8.62032085561497,WT Cloud,Tech Services,Small Cap,-16.281840648449208
-0.16,-0.215675331131142,154939,INST,2019 Q2,Beat,0.05567533113114201,0.34797081956963755,39.57,-0.8086934546373548,0.30326004548899554,0.12635835228707037,-0.27798837503159035,Gilead,Tech Services,Small Cap,-25.81441782847592
-0.16,-0.215675331131142,154939,INST,2019 Q2,Beat,0.05567533113114201,0.34797081956963755,39.57,-0.8086934546373548,0.30326004548899554,0.12635835228707037,-0.27798837503159035,WT Cloud,Tech Services,Small Cap,-25.81441782847592
-0.11,-0.16650426413126,156922,INST,2019 Q3,Beat,0.05650426413125999,0.5136751284659998,42.44,5.49010367577758,5.065975494816222,10.108388312912343,9.56644674835061,Gilead,Tech Services,Small Cap,-33.93562586884627
-0.11,-0.16650426413126,156922,INST,2019 Q3,Beat,0.05650426413125999,0.5136751284659998,42.44,5.49010367577758,5.065975494816222,10.108388312912343,9.56644674835061,WT Cloud,Tech Services,Small Cap,-33.93562586884627
0.87,0.767178476072062,133810,INTC,2018 Q1,Beat,0.10282152392793797,0.11818565968728503,53.05,-0.603204524033929,-2.6955702167766216,0.5278039585296934,-1.4514608859566347,SPX 100,E Technology,Mega Cap,13.402555876486794
1.04,0.998737569930015,135877,INTC,2018 Q2,Beat,0.04126243006998509,0.03967541352883182,52.16,-8.588957055214719,-8.569785276073617,-7.783742331288335,-5.138036809815949,SPX 100,E Technology,Mega Cap,4.131458684674944
1.4,1.18743455038577,146515,INTC,2018 Q3,Beat,0.21256544961422996,0.15183246401016426,44.31,3.114421123899791,2.4599413225005584,7.7860528097494885,8.824193184382745,SPX 100,E Technology,Mega Cap,17.90123502345223
1.28,1.26878293218008,148986,INTC,2018 Q4,Beat,0.011217067819919935,0.008763334234312449,49.76,-5.466237942122188,-6.12942122186495,-6.471061093247588,-5.305466237942125,SPX 100,E Technology,Mega Cap,0.8840809200235901
0.89,0.913381072740053,151614,INTC,2019 Q1,Miss,0.023381072740052966,0.026270868247250525,57.61,-8.991494532199273,-11.282763409130359,-11.404270091997915,-12.254816872070828,SPX 100,E Technology,Mega Cap,-2.5598376666501372
1.06,0.909853692063741,153854,INTC,2019 Q2,Beat,0.15014630793625905,0.1416474603172255,52.16,-1.092791411042937,0.6710122699386423,-0.8819018404907841,-5.099693251533733,SPX 100,E Technology,Mega Cap,16.50224747626131
1.42,1.26915624289626,155948,INTC,2019 Q3,Beat,0.15084375710373998,0.10622799796038028,52.23,8.09879379666858,8.673176335439404,7.869040781160264,8.232816389048448,SPX 100,E Technology,Mega Cap,11.885357531670737
